text	category
Ee teaserinu Amal Paul linte filmum aayi saamiyam thonnunavar like adikku	unknown_state
Oru thavana kandal veendum kanaan thonnikkunna oru Magic ee Teaseril und...  MASS HAVE A NEW FACE	Positive
Nice Trailer.  Orupadu New Young Stars Mammookka movies vazhi Prekshaka Sradha aakarshikkappedum ennu thonnunnu.  All The Best	Positive
Thrissur pooram trailer hidden details.	unknown_state
എന്താ മോനെ ലുക്ക്‌ ആ ചിരി ഇക്കാ നിങ്ങൾ മാസ്സ് അല്ല കില്ലിംഗ് മാസ്സ്	Positive
Ella Ikka fansinteyum power kaanikkanam  മണിക്കൂർ ൽ Million vews aavanam support this teaser	Positive
Lalettan faanan but ee trailer kidukki tto	Positive
കുറച്ചു കാലത്തിനു ശേഷം സിദ്ധിഖ് വീണ്ടും കോമെടിയിൽ sajeevamayi	unknown_state
1)Kumbalingi nights  2)ഉയരെ  3)അമ്പിളി  4) ഉണ്ട  5) തമാശ  6)വൈറസ്  7) തണ്ണീർ മത്തൻ ദിനങ്ങൾ  8) and the ഓസ്കാർ ഗോസ് to 9) എന്റെ ഉമ്മാന്റെ പേര്  10) ജെല്ലിക്കെട്ട്  ........etc  All are Brilliant movie	unknown_state
Joshy sir, joju chettan  idh polikkum katta waiting....	Positive
ethra thavana kandaalum veeryam koodunna kolakolli item	Positive
Jaldi hindi dubbbing movie  lao	not-malayalam
Aduthedukku irangiya padam ellam koode cherthu oru saambhar paruvam..	Negative
shylock teaser nd big brother trailer, 2um nannavatte....nalla cinemakal vijayikkatte....valiyoru business sadhyathakalilek marunna malayala cinema industry e 3rd rate fan fightinte peril thakarkkathirikkuka.... BIG Ms are our pride!!!	Positive
Box office ne kollaaame vidamatte	Positive
Ithoru baahubaliyo kgf oo alla...!!! Ithu orae oru mammaankam	Positive
മമ്മുക്കക്ക് വെച്ച film ആയിരുന്നു.. but എന്തൊക്കെ കാരണങ്ങൾ കൊണ്ട് അദ്ദേഹം വേണ്ടാന്ന് വെച്ചു... മമ്മുക്ക വേണ്ടാന്ന് വെച്ച് മറ്റുള്ളവർ ചെയ്തത് എല്ലാം  super ഹിറ്റ്‌കൾ ആയിരുന്നു... അത് പോലെ ഇതും ആവും എന്ന് പ്രദീക്ഷിക്കുന്നു	Positive
ചാക്കോച്ചന്റെ അഞ്ചാംപാതിരായ്ക്ക് വിജയാശംസകളോടെ.... മമ്മൂക്കഫാൻസ്‌ കണ്ണൂർ	Positive
Mammukka superb...but e trailer cut pulimurukan second pole undallo	Mixed_feelings
Hukoo for rajinikanth sir hukku hu hu for mohanlal sir	not-malayalam
Lucifer Madhurarajayekkal ishtamayavar Like . Madhuraraja Luciferineikal ishtamayavar comment Nammukku nokkam aaru jayikumennu	unknown_state
I'm didn't blink even for 1sec...	not-malayalam
daivame a mukuthi enik kalanj kittane	unknown_state
Kaalidas Enna nadan undakkiya sheenathil ninnu, jeethu Joseph thambi Enna movie il koode thirichu vannu, ini abrid shine um thirichuvaravinte paathayil, trailer kidilam. Ini Mithun Manuel Thomas Enna director um thirichu varatte ancham paathira Enna movie il koode. Appol ellarkkum happy Christmas.	Positive
1:55 പോടാ എന്ന് പറഞ്ഞപ്പോൾ ലാലേട്ടന്റെ വാടാ ഓർമ വന്നവർ ഒന്ന് ലൈക്കിക്കെ .....	unknown_state
Malayala cenima kaanan pokunna adaar action movie	Positive
ഇട്ടിമാണിക്ക് ശേഷം ഏട്ടന്റെ നെക്സ്റ്റ് ബോംബ് റെഡി 🤣🤣 എന്ത് ശോകം ട്രെയ്‌ലർ ആണ് 🤮	Negative
ഇജ്ജാതി അഭിനയം. കിടിലൻ ശരീരഭാഷ. ഇതാണോ ഇത്രേം കാലം ഇങ്ങേർ പുറത്തെടുക്കാതിരുന്നത്.  Mamookka..	Positive
Polichhh kiduuu trailerrr ikkkaaa ennummm ikkaa thaneeeeee oru rekshayillathaawa traileerrrr waitingggg for thee moviee	Positive
Dhanush bro kaga oru like ya na link Avaga share panna ga	not-malayalam
Kore thendikal unlike edand stop cheyyuka	Negative
ഒന്നിൽ കൂടുതൽ  കണ്ടോണ്ടിരിക്കുന്നവർ ലൈക് ബട്ടൺ അമർത്തി പൊട്ടിക്ക്	unknown_state
njan ee song kett maduthilla .athrakku ishtta love to	Positive
ISL കണ്ടു ഡബിൾ ഹാപ്പിയായിയാണ് ഇവിടെ എത്തിയത്, ദാ ഇതുടെ കണ്ടപ്പോൾ മ്മടെ ഇക്ക പറഞ്ഞപോലെ TRIPLE ഹാപ്പിയായവർ ഉണ്ടോ 🤙🥰🥰🥰	Positive
Raavanaaya avane illamdakkan oru mahaa avatharam thanne vendi varum	unknown_state
അയ്യോ ഇത് എന്ത് ദുരന്തം ട്രയ്ലർ ആണ് ഇതിലും betham സന്തോഷ് പണ്ഡിറ്റിന്റെ രാധയുടെ ട്രയ്ലർ ആണ്Oh ഞാൻ പറന്നു ലാലുണ്ണി അല്ലെ അപ്പോൾ ഇതൊക്കെ പ്രധീഷിക്കണ്ട ഉള്ളൂ	Negative
സ്വാസികയുടെ career ഇൽ ഒരു പൊൻതൂവൽ ആകട്ടെ PMJ..... ALL the very best Swasika nd entire PMJ team.....	Positive
എന്ത് മൈര് ആണെങ്കിലും ഞാനും എന്റെയും ഭാര്യയുടെയും കുടുംബത്തിലുള്ളവരും എന്റെ 27 ഇൽ പരം ഫ്രണ്ട്സും അവരുടെ കുടുംബങ്ങളും ഈ സിനിമ കാണുന്നില്ല എന്ന് തീരുമാനിച്ച വിവരം വിനയപൂർവം അറിയിക്കുന്നു... കാരണം ബ്ലോജോബി ജോർജ് എന്ന ആ തരം താണ വ്യക്തി ആണ് ഈ സിനിമ നിർമിച്ചിരിക്കുന്നത് എന്നത് കൊണ്ട് മാത്രം... ഈ കമെന്റ് delete ചെയ്താൽ എനിക്ക് മലരാണ് എന്നും അറിയിച്ചുകൊള്ളുന്നു... മമ്മൂക്ക ക്ഷമിക്കണം..	Negative
Time 0:53.. Yesuvinte Kazhuvettiya Cross... Ithu ozhivakamayirunnu... :(	Mixed_feelings
Rajave.  idhu nammal polikum ...inga avide ninno	Positive
Eee malayalam movies vere level aanenn manasilakunnath vere state l ullavarude cmnts vaykumbol aan...really proud to be a malayali	Positive
Pazhaya lalettan + pazhaya rajuettan + pazhaya achaayan nivin angane aaage motham 3.....ethin pogum ennulla  confusion aaanallo	Positive
ട്രൈലർ കാണുമ്പോ രോമാഞ്ചം വരുന്ന ഒരു സീൻ പോലും ഉൾപെടുത്തിയിട്ടില്ലല്ലോ....  പടം ശോകമാകുമോ..?	Negative
Go    ഉയിരിൽ തൊടും തളിർ വിരലാവണേ നീ. അരികേ നടക്കണേ. അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ ചെന്നണയുമിരുനിലാവലയായ്.  ആരും. കാണാ… ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ പലവുരു പറയുമോ…  ഉയിരിൽ തൊടും കുളിർ വിരലായിടാം ഞാൻ. അരികേ നടന്നിടാം. അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ ചെന്നണയുമിരുനിലാവലയായ്.  ആരും. കാണാ… ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ പലവുരു പറയുമോ…  വഴിയോരങ്ങൾ തോറും തണലായീ പടർച്ചില്ല നീ… കുടയായ് നിവർന്നൂ നീ നോവാറാതെ തോരാതെ പെയ്കേ. തുഴയോളങ്ങൾ പോൽ നിൻ കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ കാറ്റേ ചില്ലയിതിൽ വീശണേ കാറേ ഇലയിതിൽ പെയ്യണേ മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ…  ഉയിരിൽ തലോടിടും ഉയിരായിടും നാം. നാമൊരു നാൾ കിനാക്കടലിൽ ചെന്നണയുമിരുനിലാനദിയായ്.  ആരും. കാണാ… ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ പലവുരു തുടരുമോ…  Love you all	unknown_state
Mobile phonil kadapoolee ekkane ??appole theateril anakilo	Mixed_feelings
പൗരത്യ ബേദഗതി ബില്ലിന് എതിരെ ഒരു അക്ഷരം മിണ്ടാത്ത ഇവന്റെ ഒക്കെ സിനിമ വിജയിപ്പാക്കണോ എന്ന് നാലു വട്ടം ആലോചിക്കണം	Negative
Pwloichu LaletTa ettaN anu njn  Terrible devil mass maranamass	Positive
Nammude kunjunnimaaashine orma vannavar like adiche	unknown_state
Status വീഡിയോ കായി എൻറെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ	unknown_state
Dislike cheyyan kore ennam irangiyittund...	Negative
പടം പൊളിക്കും  ദിലീപ് ഔട്ട് ആയതു നന്നായി അതുകൊണ്ടാണ് നമ്മൾക്ക് സൂപ്പർ നടന്മാരെ കിട്ടിയതു	Positive
Ithu mech Ile pillerude aaraattu...,	Positive
Maranamass padam....Padam kandittum njan thaa trailer kaanunnu	Positive
Innevare kandattillatha vere level item .	Positive
sukurthukkale enikk oru karyave parayanollu dis like adichum aavishyam illatha troll paranjum veruppikkalle nammade swathalle lalettan nammal malayalikalude abhimanamalle	Positive
MAMMOOKKA chakkalla  chakkidippumalla  chakkillae chorayaa nalla KATTA chorraaa...	unknown_state
Mukkuthi alla.. Anu chechiye kandilla	unknown_state
ഈ onam നാനിങ്ങെടുക്കുവാ - ലെ ഇട്ടിമാണി	Positive
Kiduuu....kiduuuu...next industrial hit on the way... Lalettaaaaaaaaaaaaaaaa....	Positive
Laletttaaaa heavy padam industrial hit definite	Positive
KOLA Gand le iruke kollame vida matten rajani style 🤗🤗 Ikka mass	not-malayalam
Ee padam hit aavum enn urapulavar like here.   Ethra per like cheyyum nokatte	unknown_state
Traileril Joseph, Amen, Tamaar Padaar ithokke evideyo thonniyenkil adi like	unknown_state
ന്യൂജൻ പിള്ളേരൊക്കെ ഒന്ന് മാറി നിന്നോ ഇനി ഇക്കയുടെയും ഏട്ടന്റെയും കളി ഒരേ പൊളി 🤩	Positive
Tovino yude vaayil entha puka aduppano	unknown_state
Ennalum evide poyi mookoothi namude anenkil drees kudanju nokanm avarku pine athine kurich chinthikandaa.. mookothi poya karanam avoo anungal full kalippu 🤔	unknown_state
വേട്ടക്ക് ശേഷം അടുത്ത ത്രില്ലെർ         Iam waiting	Positive
Ithu  super number hit  akum	Positive
ആരോ ഒരാൾ അല്ല,  എന്റെ ഏട്ടൻ... MY BIGBROTHER,	unknown_state
എന്ത്യേ  കിഡ്നി വേണോ.. സൗബിൻ ഇഷ്ടം..	Positive
IM vijayan chettane kandavar ethra per	unknown_state
sunny akante song ennu Youtubeil varunno annu rajaku alukerunathu nikum	unknown_state
8.5 M  10 M Aavatte	unknown_state
Ith nallavannam tamilnattil  irakkiyal 300cr aavumayirunnu	unknown_state
Dislike adich kali makkale.....  Athre ninneyekkekond pattu....	Negative
Ittymani fansin pokunnavar ivde like chey	unknown_state
fahadinte padathinu oppam irangunna eethu vamban padam aanelum aadyam nalla collection pinneed Ella  collectionum fahadinte padathinayirikkum ithanu ippoyathe avasthe . oru nottathil polum chirippikkan kayiyunna aalanu fahad fasil . mathramalla fansinulla cenimayallathe nalla cenimakal kanunna aalukal aadyam ticket edukkunnathu fahadinte padathinayirikkum	Positive
EyyaLu Nthu Manushana Oru Rakshayum Ella Kidu	Positive
Trailer kandapola orapichu podam poliyum enn ..	Negative
Abrid shininte padam maximum guarantee sure.  Katta waiting	Positive
King is always King... Mamooka.. Legend	not-malayalam
Mohanlal fans nte oru gadikedu Ithokke theater el poyi kaanaade	Negative
ആകെ 200 രൂപയുമുണ്ട് .3 അടിപ്പൻ  പടങ്ങളും ഓണത്തിന് .സൂപ്പറായിട്ടുണ്ട്   LOVE ACTION DRAMA ITTIMAANI BROTHERS DAY	Positive
Pritivraj army kannan vannnavar adi like	unknown_state
Vidyasagar bgm .... Vidyaji fans like here....	not-malayalam
Ettante records pottikkan ettan mathrame ollu inn malayala chinimayil	Positive
Visuala പൊളി. Camera Lighting. Malayalam film level അല്ല.	Positive
2019 eattande um ikkade um thanne anu makkale....	Positive
Teaser ille kittiya mass triller ille kittilla	Mixed_feelings
Ithentha Titleil Suraj ettante name vekkathathu? Kure aayi. Kunjappanilum vechitilla. Enth kashtam aanu pulli oru cheriya award okke vaangichitulla nadan alle ? Lal Jr inte pole 4th movie cheyyunna aalonnum allallo. Onn pariganikkaamayrnnu	Negative
Jeevathod chernn nilkunna padangal aanu lalettanum mammokkayum cheyyendath... waiting lalattan fans	Positive
Oru chiriyode matram muzhuvan trailerum kandavar anu nammal palarum.. Eth polikuum	Positive
ഇട്ടിമാണി fdfs കാണാൻ പോവുന്നവർക്കു ഒത്തുകൂടാനുള്ള നൂൽ	unknown_state
Mohanlal sir getup Viswasam Ajith sir getup	not-malayalam
#USE #HEADPHONE #FOR #BETTER QUALITY OF #BGM #GOPIYETTAN	not-malayalam
ഹായ് ഗയ്സ്  പുതിയ പുതിയ ടെക്നിക് പാചകം മുഖസൗന്ദര്യം ഇവയെ കുറിച്ച് അറിയാൻ വേണ്ടി എൻറെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ	unknown_state
Trailer kandu kazhinjathum vallathoru santhosavum vishamavumokke... enthayalum kanan valia kothiyay...	Positive
കണ്ണൂരിലെ  ഏട്ടന്റെ പിള്ളേർക്ക് ലൈക്‌ അടിക്കാം 🤙	unknown_state
Brand new Bmw il vannerangum ennu pratheekshichu	unknown_state
Lalettanum Tovino machanum ith pwolikkum	Positive
17 K views 102 K like  10K dislike	not-malayalam
Mammookka look and diolouge uff... Oru rakshayum illa	Positive
ഓണം  കളക്ഷൻ  ഏട്ടൻ  ഇങ്  എടുക്കുവാ	Positive
Padam kanan pattatha vishamathil trailer kandu vishamam mattunnathu njan mathram ano	unknown_state
please tell movie release date ..	not-malayalam
Kola kolli item.. Madhura Raja MEGASTAR MAMMOOTTY KING OF KINGS	Positive
Njan oru ikka fan aanu # but eatta powlichu  vere level# katta waiting    Oru palakkadkaran	Positive
Ithil Rajuettane kandavar ethra perund??? Aaa mwothaline athra pettennu kaanan pattilla. Athinu chorayil alinja sneham venam. Enje pwoale. R Eattan da <3	unknown_state
Anyaayam. Song ok. Mammokkayude ee dance alppam kadannu poi. Aalukalkku troll inu Vendi cheythathu pole	Negative
Nivinty look thanney adipoli..ithu kandal manasilakum padam blockbuster level akumennu ..great effort from some legends.....	Positive
Comment nokkanu vendi mathram song kaanunnavaru undooo,...	unknown_state
ഇക്ക ഫാൻസ്‌ like  ഏട്ടൻ ഫാൻസ്‌ comment	unknown_state
Song kurachu paighili aanallo...Melody touch kurava	Mixed_feelings
ഏട്ടന്റെ ബിഗ് ബ്രദറിന് കുഞ്ഞിക്ക ഫാൻസിന്റെ വിജയാശംസകൾ	Positive
Kali bwendaa mwonee ikkka mess daa	Positive
ഒരു മാസ്സ് കമ്മട്ടിപ്പാടം... പിന്നെ മറിയോം... പെര്ന്നാളെന്നെ... ജോജു മരണ മാസ്സ്!!!	Positive
17 k views	not-malayalam
മാസ്സ് എന് പറഞ്ഞപ്പോൾ ഇത്രെയും പ്രതീക്ഷിച്ചില്ല ന്റെ മോനെ വേറെ ലെവൽ  uff	Positive
കിടിലൻ....നിവിൻ പോളി നിങ്ങൾ നല്ല ഒരു നടൻ ആയിരിക്കുന്നു	Positive
Onnum parayaanilla Kanda Eee hangover aadhyam onn maaratte	Positive
ഇതിപ്പോ ഒരു ചെറിയ മൂക്കുത്തി ആയിട്ട് ഇങ്ങനെ പാടി നടക്കുന്നു. വല്ല അണ്ടർ ഗാർമെന്റ്സും ആയിരുന്നേൽ ചേച്ചി ഇത്തിരി ക്ഷീണിച്ചെനെ.	Negative
ഇട്ടിമാണി ഓണം വിന്നർ ആകും എന്ന് ഉറപ്പുള്ളവർ ഇവിടെ ലൈക്ക്	unknown_state
Koomaly mannunny koprayam kaatum 100 Koli tallukay cheytuta identify tragedy	Negative
Ee trailer nu ento problem und...etra kanditum mathi aavunillaaa	Positive
Oru nalla cinema kkaayi kathirikkkunnu.    Dhayavayi ithine 100 cr pattikayil kettaruth	Mixed_feelings
മാമാങ്കത്തെ  കുറിച്ച് കൂടുതൽ  അറിയാൻ താഴെകാണുന്ന ലിങ്ക് ഓപ്പൺ ചെയ്യുക. ഇഷ്ടപ്പെട്ടാൽ ലൈക്‌  കമെന്റ് ഷെയർ	unknown_state
മമ്മൂക്ക+ദാസേട്ടൻ ആ കോമ്പോ ഒരൊന്നൊന്നര കോമ്പോ തന്നെയാ	Positive
ഇതിനായി കട്ട വൈറ്റ് ചെയ്ത  മമ്മൂക്കാന്റെ ചങ്ക്‌സ് ഇവിടെ കമോൺ	unknown_state
laletta na pole orale ullu malayalikalude ahagaramaya mohnlal	Positive
Chaaku tere G*#d mein gussa dunga.. faad h bhai ka dialogue.. awaiting bhai ka movie	not-malayalam
Ith pwolilkum enn ullavar like adi	unknown_state
സോങ്ങിൽ തന്നെ എന്തോ ഒരു twist മണക്കുന്നു. അത് എനിക്ക് മാത്രമാണോ ആവോ.?	unknown_state
Kalki super hit akum enn Bonny parayan paranju	Positive
എത്ര തവണ കേട്ട് എന്ന് എനിക്ക് തന്നെ അറിയില്ല #addicted...	Positive
Sunny chechiye malayalathil kanan vendi ea padathinu ticket edukkan pokunnavar adi like.	unknown_state
Pls don't degrade this film (nammalkkum big budget films undavatte ) by a Mohanlal fan	not-malayalam
ഇതിനി shahrukh ഖാന്റെ ഫാനിന്റെ remake വെല്ലോം ആണോ??? 🤔	Mixed_feelings
padam kandathinu shesham trailer repeat adichu kanunnavar adi like..	Positive
Krithyamayi paranjal 30amathe thavana aan trailer kanunnath.	Positive
Laletaaaaa🥺  Thanks raju etta for this	not-malayalam
നിനക്ക് ഇനി മലയാളം ഇന്റസ്ട്രയിൽ കിടന്ന് പോളക്കാൻ പറ്റോ??     ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറെ 🤩🤩🤩🤩🤙	unknown_state
നല്ല സുപ്പർ ട്രൈലർ... സിനിമയും ഇതുപോലെ ആവട്ടെ എന്ന് ആശംസിക്കുന്നു	Positive
Ethinokke dislike adikkunnavar aan malayala cinimayuday shapam 🤦‍	Negative
trailer kande Kili poyi ,podam kande cashum poyi ,enth verupikalanne nivin poly ,Asif Ali annel Padam polichenne	Negative
Suraj chettan inte adutha abhinaya വിസ്മയം kanam	Positive
Kuduthal thavaana kanannu thunnuna padam annu oru rakshayum illa polliwchu	Positive
Ithu tamil oke kand kazhinna scene anallo bhai..	unknown_state
inspired by kannada movie kirik party	not-malayalam
ലാലേട്ടൻ കാൾ തടി ഉള്ള ജയറാമേട്ടൻ തടി കുറച്ചു ഏട്ടന് fitness video ഇട്ട് വെറുപ്പിക്കുന്നതല്ലാതെ ഇന്നേവരെ തടികുറച്ചില്ല  കുറയുകയുമില്ലlalpanda	Negative
ഇത് വേറെ ലെവൽ ആയിരിക്കും നോക്കിക്കോ. കട്ട Waiting , പിന്നെ ആരാ ഹീറോ , മ്മടെ ജോജുവേട്ടൻ , പൊളിക്കാണ്ടിരിക്ക്യോ , ജോഷി ഒരു ഒന്നൊന്നര വരവായിരിക്കും. അത് ഉറപ്പിച്ചുട്ടാ. പുള്ളി പണി തുടങ്ങീട്ട് അരനൂറ്റാണ്ടായി . എല്ലാ ജനറേഷനും മാറി വരുന്നത് കണ്ടയാളാ. അപ്പൊ പുതിയ Block Buster , അങ്ങെടുക്കുവല്ലെ.	Positive
E onathin junior actors onum vanit kariyam illa itu namude senior laleten thane kodu pokum. Ol laleten fans ivde vanit like adich pwolichu poyikolu	Positive
മരണമെത്തുന്ന നേരത്ത് പോലെയുള്ള പാട്ടുകൾക്ക് വരികളെഴുതിയ റഫീഖ് അഹ്മദ്‌ തന്നെയാണോ ഇതിന്റെ ലിറിസിസ്റ്റ്!! ഒരു മൂക്കുത്തി മാത്രം വെച്ച് ഒരു പാട്ട് മുഴുവൻ ഓടിക്കാന്നൊക്കെ വെച്ചാ.. അത്രക്ക് ദാരിദ്ര്യമാണോ അദ്ദേഹത്തിന്.	Negative
1:12 same copied from sarkar top tucker song vijay	unknown_state
Ee lyrics ezhuthiyavane ingod vilikk njn paranj kodukka muukkuthi evde aanenn local lyrics	Negative
Njn matramano ee trailer oru noor thavanaaayit kand kond irikunne	unknown_state
ithipo kathiruna film othhu varunnod ariyla tension und.ettateum ilayathalapathiudeum padagal othhu randum high akanam atreulu.	Positive
Kola mass ennu thoniyavar evdea like adiku	Positive
june 16nu Oru addar item varunnund  Derick Abraham	Positive
Njan laletten fananu ...  pakshe trailer kandu romam enittu nikkinnu	Positive
In between jaiiii....happy to c u in Malayalam	not-malayalam
Edhu poori monte song aanu idhu........ Miru..... Kalippu vannitu sahikan pattanilla	Negative
ഏത് റോളും ഭംഗിയായി അവതരിപ്പിക്കാൻ കഴിവുള്ള നടൻ. ഈ സിനിമക്ക് അനുയോജ്യമായ അവസ രത്തിലുള്ള ഈ പാട്ട് സിനിമ കാണുമ്പോൾ കുറച്ചു കൂടി  ഇഷ്ടപ്പെടും.	Positive
Mamookka eth polikkum	Positive
Kandittum kandittum mathivarunnilla ..entho oru magic trailer I'll und..appo filim ethanennu uhikan pattunilla	Positive
Ithann njangal kaathirunna vintage ettan  love you etta	Positive
like  mammmukkka  fans frm  mangalore	unknown_state
അഭിനയിക്കാൻ പറഞ്ഞാ ജീവിച്ചു കാണിക്കുന്ന ഒരു പെണ്ണുണ്ട്  മലയാളത്തിന് സ്വന്തമാണ്...മലയാളത്തിന്റെ സ്വകാര്യ അഹങ്കരം മഞ്ജുവേച്ചി ട്രൈലെർ പൊളിച്ചു കട്ട വെയ്റ്റിംഗ് പോരട്ടെ വേഗം………	Positive
Kgf movie kanda pola oru feel..... Endhayalum laleta kalakki	Positive
Ith polikkum enn thonnunna ikka fans like adi	unknown_state
Jayetta ee xmas angu kondu poyko	Positive
Shylock pole oru heavy trailer ala....bt film nanayirikum annu vishvasikunu	Mixed_feelings
വെറുതെ അല്ല ഇങ്ങേർക്ക് മാസ്സ് ചേരൂല എന്ന് പറയണത്..... എന്തായാലും ഫസ്റ്റ് ഡേ പോണം	Mixed_feelings
Kidukachi teaser.polichadukki mammookka.ikka fans like adi	Positive
Search cheithit trailer kittunnilla inna kittiyathe	unknown_state
0:06 ഗജം എന്ന ആൽബത്തിൽ ചിറയ്ക്കൽ കാളിദാസൻ നടന്നു വന്ന ആ സ്ഥലം പോലെ ഉണ്ട് ഇത്  ഗജം വീഡിയോ ലിങ്ക് :-	unknown_state
All best mammokka  Team mamangam  Mammokka fans like 🤘	Positive
Kolakkollliiii  trailer kand njettiyavr aarund	Positive
Naalu bengaalikal vijaarcha theerunate ullu ninte Japan epic!	Positive
കുന്തം പോയാൽ കുടത്തിലും തപ്പണം എന്നാണല്ലോ. നമ്മുക്ക് ആ വഴി ഒന്ന് നോക്കിയാലോ ചിലപ്പോ കിട്ടും	unknown_state
That man: Your sleepless nights are coming...      ലെ ഞാൻ : ഉറക്കം വന്നാ ഞാൻ ഉറങ്ങും എനിക്ക് ആരേം പേടിയൊന്നുല്ല.	unknown_state
Padam flop aakumbo ee comment like cheyyaneaa.....  ith ivide kidakattea..	unknown_state
5M lalettan da  Adikk makkale like	unknown_state
Thalkalam dq um rajum nivinum okay padanjarottu thirinjirinno	Negative
ഹ..  ഒരു പാട്ട് നിറയെ മൂക്കുത്തി കണ്ടില്ല!!!	Negative
Akka uyir.. Ikka ma... alle venda.. Maarakam..	unknown_state
ഒരു തവണ ഞാൻ ഈ സിനിമ കണ്ടു. ഇനി ഫാമിലിയായി ചെന്ന് ഒരു തവണ കൂടി കാണണം, സൂപ്പർ സിനിമ ....	Positive
Hollywood style...mammukka Box office kidukkum..mass stylish thriller aayirikkum...	Positive
ഇട്ടിമാണി  ഒരു മുഴുനീള കോമഡി ചിത്രമാമാണെന്ന് വീണ്ടും വീണ്ടും തെളിയിച്ചിരിക്കുന്നു	Positive
ചില തെണ്ടികൾ കാരണം ഈ സോങ് വെറുത്തു പോയതാ  ഇപ്പൊ കണ്ടപ്പോഴാ ഇതിന്റെ വാല്യു മനസിലാകുന്നേ	Mixed_feelings
35 minutes...watched 5 more times...Stephen nedumpalliyude kalikalkku waiting...	Positive
Teaser undakkiya manekkedu theerth Poli Vijay level ilott povatirunna matiyarunn	Positive
Ilka polichuu  pishu  padam polikuma	Positive
Ee Aduth Kandathil Veach.... Kidilan Trailer....  Ikka....Padam Pwolikum	Positive
68 yr old young man. 🤘🤘🤘	not-malayalam
Njan pattu kandathilum kooduthal comments aanu vayichathu net examinu padichu boaradicha ente urakkam poyi pattu kandalla comment vaayichu	unknown_state
trailet ingana.appo cinema enganayundanne parayano... katta waiting..KL 40 fans	Positive
After രക്ഷാധികാരി ബൈജു....same level Padam....katta waiting	Positive
Ithanu padam 🥰 oru Raksha illa	Positive
Mammuka fans hit like Mammukayude meyvazhakam haters kaanan pokunnathe ulu	Positive
Manju warrier enthu koppe undakan irikuva	Negative
3:05 to 3:13 ഇഷ്ടപെട്ടവർ എത്ര പേർ	unknown_state
Ithenthu killichundan mambazhama.... ithokke namude raju ettanu koduthal pollichadukiyene..	Negative
madura rajaku katta support njiangal lalettan fansindea	Positive
സത്യം പറയാലോ ഈ പടത്തിന്റെ രണ്ടാം ഭാഗം ഇറക്കുമോ ഓരോ സീനും പിന്നെയും പിന്നെയും കാണാൻ തോന്നുന്നു	Positive
Whatsapp status ലെ പോലെ ആ triangal എഫക്ട് വന്നിലെങ്കിൽ ടീസർ ഒരു  ഒരു വൃത്തി ഉണ്ടയെന്നെ...	Mixed_feelings
Ithu aanu trailer alathe koore cut seens kanikkal ala	Positive
ശ്രീനാഥ് ഭാസി ആയിരിക്കും മിക്കവാറും വില്ലൻ	unknown_state
porinju v/s puthanpalli Jose ivarude fans Undo ivide.undenkil oru like	unknown_state
Looks like netflix series oru film aayi coloring Mach aavunnilla	Negative
Fans show unndavummo?,povann thallparryamm illaa teams like kodd!!	unknown_state
Once upon a time there is ആ കള്ളൻ ആൻഡ് പോലീസ്	unknown_state
ആദ്യം ആയിട്ട കാണാതെ പോയ സാധനത്തെ പാട്ട് പാടി തിരെയുനത് കാണുന്നത്	unknown_state
blast fdfs  Palakkad ntea own odiyan	unknown_state
Trailer പൊളിച്ചു ലാലേട്ടൻ ബ്ലൈൻഡ് ആയി തകർക്കും	Positive
Ittimani kanaan arokke plan ittu.katta waiting	Positive
Powlikkum ithe Alappuzha karan njgalluda fahad ikka	Positive
Ikkayude johny walker ormma varunnuu vere level	Positive
സുരേഷ് കൃഷ്ണ സുരേഷ് ഗോപിയുടെ ആരേലും ആണോ 🤣 ഒരേ ലുക്കും പേരും	unknown_state
pandu mamangam nadannirunna nila nadiyude terrathulla nattukkar undo lyke adichu powlikku	unknown_state
Unni r nte prethi poovankozhi Enna book vayichirunnu   Ini padam enganakum ennu kandariyaam  Pandu ithupole oruthan odiyan eduth paranju nashippichathaa	Mixed_feelings
ആ മൂക്കുത്തി കട്ടത് നമ്മുടെ ഉണ്ണി ആണോ എന്ന്...എനിക്ക് തോന്നുന്നു	unknown_state
13k dislike kodutha yethu mire** adaaa	unknown_state
Chinenu oru muthalu verum enu ketapoo ithraku pratheeshichilaa	unknown_state
Shah Rukh nte fan (2016) padam aayittu similarity thonnunu	Mixed_feelings
padam kandittu abhipraayam parayaney...yennittu venam poyi kaanan	unknown_state
