text,category
Enna print eranga i have been waiting for long tym,Non-anti-LGBT+ content
Njaan lesbian guy relation e kuttapeduthunnilla but ath cure cheyyan kazhiyumengil athalle nallath i mean better,Homophobic
Puthiya channel intea link description il vanittilla,Non-anti-LGBT+ content
Prijith Ap umm society yude pooke whut,Non-anti-LGBT+ content
pes Soccers kashtam evidennu kitti puthiya arivuangineyanenkil videsathulla ellarum transgenders aayirikkum onnu poda,Non-anti-LGBT+ content
NB  njhan swarganuragi alla ,Non-anti-LGBT+ content
shabe pps athane,Non-anti-LGBT+ content
Rishan ahmed innathe kaaalath athonnum nokilla കുന്ദൻ  adikkandavarkk കുന്ദൻ  adikkaaam Athഒക്കെ  avarude mind,Homophobic
തുടക്കത്തിലെ ഒരു പ്രണയത്തിന്റെ കോട്ടിങ് ഒഴിച്ചാൽ നല്ല വീഡിയോ Keep it up ,Non-anti-LGBT+ content
Orikalum chathikatha koottara,Non-anti-LGBT+ content
അഭിനയത്തിന്റെ പേരിൽ കളിയാക്കിയവരുടെയും വിമർശിച്ചവരുടെയും അണ്ണാക്കിൽ അടിച്ചുകൊടുത്ത ഒരു Nivin pauly career best acting ഇതാണ് നുമ്മ പറഞ്ഞ നടൻ ഇവനാണ് നടൻ ,Non-anti-LGBT+ content
ഇന്ത്യയിൽ ആർക്കും അവരവരുടെ വിശ്വാസം പിൻതുടരാം ഒരു കുഴപ്പവും ഇല്ല പക്ഷേ എന്റെ മതമാണ് പരമ സത്യം ബാക്കിയുള്ളവർ മുഴുവൻ അയോഗ്യരും മോശക്കാരും അധഃപതിച്ചവരും ആണെന്നൊന്നും ഒരു ബഹുസ്വര സമൂഹത്തിൽ ജീവിക്കുന്ന സാമാന്യബുദ്ധിയുള്ള ഒരു ഇസ്‌ലാം വിശ്വാസിയും പറയില്ല പറയരുത് തന്റേതിൽ നിന്നും വ്യത്യസ്തമായ ആളുകൾ ഉണ്ട് എന്ന് അംഗീകരിക്കുകയും അവരെ ബഹുമാനിക്കുകയും ചെയ്തേ ഒരു ജനാധിപത്യ രാജ്യത്ത് ജീവിക്കുന്ന ഏത് മതവും വിശ്വസിക്കുന്ന ഏതൊരു പൗരനും മുന്നോട്ടു പോകാൻ ആകൂ,Non-anti-LGBT+ content
പരസ്പരം ഇഷ്ടപ്പെടുന്നവർ ഒന്നിച്ച് ജീവിക്കട്ടെ പക്ഷേ,Non-anti-LGBT+ content
ആണും പെണ്ണും ഉള്ളത് straight റിലേഷൻ എന്നു പറഞ്ഞാൽ മറ്റേത് straight അല്ലെന്നാണോ,Non-anti-LGBT+ content
svt ഈ കളിയിൽ ദൈവമില്ല കാരണം ഇതൊരു മാനസിക വൈകല്യമാണ് ക്ഷമിക്കണം അപഹാസ്യമല്ല സത്യമാണ്,Non-anti-LGBT+ content
3858 kaaanada kunnakale pakka udayipaa evark kunna thanneya ullath,Transphobic
ലോക അവസാനം എന്ന കമെന്റ് വന്നോ,Non-anti-LGBT+ content
എന്തായാലും കോലം കെട്ടു അറപ്പ് തന്നെ ആണ് 90 ശതമാനം വെറും വെടക്കുകൾ മദ്യപിക്കുന്നവർ ,Transphobic
നമ്മുടെ സ്ത്രീകൾ ഇതിനെതിരെ പ്രതിഷേധിക്കണം,Non-anti-LGBT+ content
Vaishnav Talks MM enna nee ivare veetolot kondoykko,Non-anti-LGBT+ content
Eyalk samsarikan aanel enthina E showavare onnu muzhuvanayi parayan anuvadhikanilla,Non-anti-LGBT+ content
ശീതൾ നിങ്ങളോട് ബഹുമാനം ഉണ്ടായിരുന്നു കുറിച്ചു ദിവസങ്ങൾക്കു മുൻപ് വരെനിങ്ങളുടെ കമ്മ്യൂണിറ്റിയോട് തന്നെ ഉള്ള respect കുറഞ്ഞു എന്നതാണ് സത്യം,Transphobic
എന്തു സമൂഹമാണ് നമ്മുടെ ഇതിനൊക്കെ ന്യായീകരിക്കുന്ന കുറെ മനുഷ്യരും കഷ്ടം,Non-anti-LGBT+ content
എല്ലാവരും അവരവരായി ജീവിക്കട്ടെ നമ്മൾ എന്തിന് മറ്റുള്ളവരെ ജഡ്ജ് ചെയ്യണം,Non-anti-LGBT+ content
പുരുഷൻ മാർ ഇങ്ങനെ പുരുഷൻ മാരെ തന്നെ കല്യാണം കഴിച്ചാൽ നമ്മുടെ കേരളത്തിലെ സ്ത്രീകളെ ആരു കല്യാണം കഴിക്കും അതുകൊണ്ട് സഹോദരിമാരെ നിങ്ങൾ ആരും ഈ തോന്നിവാസത്തിനു സപ്പോർട്ട് ചെയ്യരുതേ കാരണം ഇത് ഒരു തരം പ്രാന്ത് ആണ് സൈക്യാട്രിസ്റ്റിനെ കണ്ടു ചികിത്സയാണ് ഇതിനു വേണ്ടത് ,Homophobic
ഇതു ദീപ്തി യുടെ സൗണ്ട് ആണല്ലോ,Non-anti-LGBT+ content
ഇതെന്നാ വിലപേശാൻ പഠിപ്പിക്കുന്നോ,Non-anti-LGBT+ content
എനിക്ക്ഇങ്ങനെ ഉള്ള അനുഭവം ഉണ്ടായിട്ടുണ്ട് ഒരു കിളവൻ മലപ്പുറം പോവുമ്പോൾ എന്നും ആരോട് പറയാൻ,Non-anti-LGBT+ content
Shanibha Pk fst above alldaivam enn parayana sanm illa pnne oral vere are sbehikkanam enn theermanikkanulla kaxhiv ayalkundathil ippo aanenno pennennoo illaavar aayavarude lifend never keep ur bloody negativities ,Non-anti-LGBT+ content
ഒന്ന് പോടാ ശിഖണ്ഡി ഒമ്പതുകളെ ത്ഫൂ,Homophobic
Enthoru pekolangal aaaan ,Transphobic
ദൈവത്തിൻ്റെ സൃഷ്ടിയിൽ ഉൾപെട്ടവരല്ലെ നമ്മളും അവരും  ആരും ആരൂടെയും മുന്നിലും അല്ല പുറകിലും അല്ല,Non-anti-LGBT+ content
2020 ഒക്ടോബർ കാണുന്നവരുണ്ടോ,Non-anti-LGBT+ content
Shariyaaaa peadiyaaaavaaan,Transphobic
5 വർഷം അന്ന് ഇവർ പറഞ്ഞ ഒരുപാട് കാര്യങ്ങളിൽ മാറ്റങ്ങൾ വന്നു പേടിക്കണ്ട ലോകം മാറും നിങ്ങളും മുൻപന്തിയിൽ എത്തും,Non-anti-LGBT+ content
ഗേ പിന്തുണ cheyyunnad kond aaan naattil cheriya kuttikale polum avar seduce cheyyunnad Ith ninthe swandam veettilulla aale aan അവൻ maar seduce cheyyunnad engl nee mindaathirikko Enthe cheruppa kaalathu ഞാൻ  anubhavapettadaan Adond ithine ഞാൻ  orikkalum spprt cheyyathilla,Homophobic
Samad Ashique Ella aaningalum penningale ingane nokarind enn parayinna pole alle ith swarganuragi aayathkondallo aa vyakthiyude kuzhappam alle ath,Non-anti-LGBT+ content
Aneesha Anju നിങ്ങൾക്ക് ഒന്നിനും മറുപടി ഇല്ലനിങ്ങളെ നിങ്ങളുടെ വിശ്വാസം രക്ഷിക്കട്ടേഎല്ലാം കാണുണ ദൈവം തന്നെ താങ്കൾക്ക് എല്ലാത്തിലും ഉത്തരം നല്കുംഇന്നും ഇത് പോലെ പൊട്ടത്തരങ്ങൾ കൊണ്ട് നടക്കുന്ന ആളുകൾ കേരളത്തിൽ ഉണ്ടെന്ന് ഓർക്കുമ്പോൾ ചിരി വരുന്നു സത്യം പറഞ്ഞാൽ ഓക്കെ ബൈ,Non-anti-LGBT+ content
Ardra Achu ശരി രാജാവേ,Non-anti-LGBT+ content
ഹരിഹരസുധനേ ഇപ്പോഴത്തെ ആണ്പിള്ളേരെ homosexuality യെ തൊട്ട് കാക്കണേ ,Homophobic
Rocky Bhai veshiyakalum avarum cheyunnathu oru thozhilanu pinne entha transgender rathri purathirangiyal avashyakar chilapol vila peshum,Non-anti-LGBT+ content
Christopher Nolan eda ippo penkuttikalkethire aankuttikal ithupole athikramam kanikunnund appo Ella aankuttikalum angeneyanennano ellarum mosham allapinne ith biologikkal aaya sambhavam aan chilappi enteyo ninteyo makkal ingane aavam theetta matham nokittanenkil onnum parayan illa but ellarkkum jeevikkan avakasham und,Non-anti-LGBT+ content
ഒന്നാമത് ഈ കഥ ലക്ഷ ദ്വീപിൽ ആണുപിന്നെ മുംബൈലും,Non-anti-LGBT+ content
Julie Anu ഞാൻ പറഞ്ഞത് സത്യമല്ലേ,Non-anti-LGBT+ content
സ്വരൂപസ്നേഹി എന്നോ സ്വരൂപസ്നേഹികൾ എന്നോ ഇവർക്ക് സ്വയം വിളിച്ചു കൂടെ,Non-anti-LGBT+ content
Pengale lgbt ok accept cheyunnu But hormone treatment olla oraalku how some one can give a certificate that he is mentally well Hormonal imbalance mood swing undaakum ennum pilot job cheyunnavarku angane ok undaayal njaan parayandello what can happen,Non-anti-LGBT+ content
Sreelakshmi Suresh bhooripashathinte koode koodi thinmaye nanmayakkrutu,Non-anti-LGBT+ content
ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,Homophobic
Sherikum ee love jihad enthan Enikariyila,Non-anti-LGBT+ content
Elisha elisha പന്നി കഷ്ടത്തിനെയൊക്കെ queen എന്നൊക്കെ വിളിക്കുമോ  queen വിളിയിൽ എന്തോ ഒരു വശപേശക് ഉണ്ടല്ലോ  നീ പറഞ്ഞ  തല ഉള്ളത് നിനക്കും നീ തള്ളിയവൾക്കും,Non-anti-LGBT+ content
സൈക്യാട്രിസ്റ്റിനെ കാണിക്കാൻ ഉള്ള കമന്റ് വന്നോ മക്കളേ,Non-anti-LGBT+ content
Seriously good job അധികം ആരും പറഞ്ഞു കേക്കാത്ത ഒരു ടോപ്പിക്ക് ആണ് പറയാത്തതാണോ കേൾക്കാത്തതാണോ എന്ന് അറിയില്ല ഇവിടെ elavarikum jeevikkanulla avakasham ind ennulla oru cherye bodham ellarkum indayal mathii keep it up,Non-anti-LGBT+ content
Ellaavrum santhoshathodeee jeevichotteeeeeeee,Non-anti-LGBT+ content
ലോകം ഏകദേശം അവസാനിക്കാറായി,Non-anti-LGBT+ content
ഈതായോളികളെ കണ്ടംവഴി ഓടിക്കണം പൂറികള്,Transphobic
അയ്യയോ ഇവര് എന്താ ഈ കാണിക്കുന്നത് ,Non-anti-LGBT+ content
ഈ രണ്ടു ആളുകളിൽനിന്ന് കേരളത്തിലെ സ്ത്രീകൾ സുരക്ഷിതരാണ് ,Non-anti-LGBT+ content
എന്താണ് ആ നിയമം പറ,Non-anti-LGBT+ content
Oru program il transwomen Surya paranju avare pole ullavark oru vaikalliyavum illann eth avarude agraham mathram oru sthree aakanam enn,Non-anti-LGBT+ content
Aaru patti show,Non-anti-LGBT+ content
same sexumaayi relationil pokunna 2 type of alukale Patti paranju 1BY BIRTH no2 BY CHOICE By birth അങ്ങനെ ഉള്ളവരെ നമുക്ക് കുറ്റം പറയാം പറ്റില്ല കാരണം they are helpless it is not their fault പിന്നെ അവർ സമൂഹത്തിൽ അവഗണന നേരിടുനഉം ഉണ്ട് അത് കഷ്ടമാണ് the situation should be changed only for such people  a pilot കാര്യം കേട്ടപ്പോൾ വിഷമം തോന്നി,Non-anti-LGBT+ content
Ee channalil nokki irunna oru topic aayirunnu ith Good Waiting for the othre one,Non-anti-LGBT+ content
നിങ്ങൾ നിങ്ങാക്കിഷ്ടമുള്ള ആൾക്കൊപ്പമല്ലേ ജീവിക്കേണ്ടത്,Non-anti-LGBT+ content
Pinarayi aara daivam aano,Non-anti-LGBT+ content
EIA issues vach oru video cheyamo please,Non-anti-LGBT+ content
Bro avar angane jeevikatte manishyar pala vidam aan,Non-anti-LGBT+ content
Liyas world edo thaan athyam poyi padik ennit oothan vaa,Non-anti-LGBT+ content
Thinmaye nanmayennu parayunna sauham greatkalathinte oru pokke,Non-anti-LGBT+ content
E puri moneyeke yenthu cheyyananu evanoke poye chathude,Non-anti-LGBT+ content
മാ നിഷാദ യുടെ പിറവിയും ആണും പെണ്ണുമായ ഇണകിളി കളെ പറഞ്ഞു കൊണ്ടാണ് അവിടെ യും ആ ക്രൗഞ്ച പക്ഷികൾ കാമ മോഹിതം  ആയ ആണും പെണ്ണും ആയ ഇണയായിരുന്നു,Non-anti-LGBT+ content
IncRedible MoTo MAD  ഞരമ്പിന് ലേശം കുഴപ്പമുണ്ടോ ,Non-anti-LGBT+ content
Ente Ori realtive Muslim in marry cheytha kutti Ann Avale avar Muslim akki Sundari ayrnu Nalonam padikumayrnu,Non-anti-LGBT+ content
B4 tech കാരണം ശരീരം male ആണ് പക്ഷെ മനസ്സ് female ആണ് അത് ഒരു വല്ലാത്ത അവസ്ഥ ആണ് അത് കൊണ്ട് അവർ സ്ത്രീ ആയി,Non-anti-LGBT+ content
ഈ ഭൂമിയിൽ എല്ലാവർക്കും ജീവിക്കാൻ അവകാശം ഉണ്ട്,Non-anti-LGBT+ content
Abhilash Aju pinne enikk ingane ഒരു kunju janichaal അവൻ  angane aavathirikkan maximum sramikkum Islam enthennu അവൻ e padippikkum ഞാൻ  Ennittum അവൻ  anganeyayal അവൻ  marichu ennu ഞാൻ  karuthum Kazhiyumenkil konnu kalayukayum cheyyum അവൻ e ithu pole ഒരു nikrishta janthuvaayi jeevikkan sammathikkilla,Homophobic
Ayyo swantham tag mattullorkk kodukkalle swayam onnum illathakum manushyan enna tag aniyan pattumo enn nokk ninakkonnum aa tag polum kittilla,Non-anti-LGBT+ content
shmee avare kandal mikkavarum parayuka aanum pennum ketta vargam  allenkil 9 ennokke alle athaanu avarku ettavum apamankaram,Transphobic
Manu Udayakumar nintappane കുന്ദൻ അവൻ tappan muzhu pooran,Homophobic
ഇത് പരിഹാരം വേണ്ട ഒരു കാര്യവും അല്ല,Non-anti-LGBT+ content
achu achuuus chechi sathyam gay bisexual survey edukkuvanenkil 100 ill 98 purushanmaarum bisexual aan,Non-anti-LGBT+ content
Engne ഒരു muzhuvan sthree muzhuvan purushan enna ganathile peduthaan pattum Sthreek reproduce cheyyunnath pole ivarkk cheyyan pattum0 Innathe technology karanam kuttikal ayekkam Ithonnum illayiriunnenkil engne jeevikkum Chilar bisexual aanenn avakaashapedunnu apol nammal engne avre sthreeyute koottathil allenkil purushakoottathil peduthum Ithonnum praayogikamlla Ithonnum prakruthikku inangunna karyangal alla Ipol nammuk sahathapam thonnaam Nale nammude kuttikale ivar ethra influence cheyyumennu kandariyaam,Transphobic
കുറെ കിളവൻ മാര് ഉണ്ട് എന്നെപ്പോലുള്ള glamour ഉള്ള boysine കണ്ണ് വെട്ടാതെ തുറിച്ചുനോക്കും ,Non-anti-LGBT+ content
athu manasilaakanam engil iyaalude thalamurayil ithu pole oru kutty undakanam simple ,Non-anti-LGBT+ content
ഒരു കൂട്ടം പാവം പിടിച്ച മനുഷ്യർ ദയവു ചെയ്തു ആരും കാലിയാക്കരുതേ,Non-anti-LGBT+ content
Oh appo nammalellam prakruthivirudharanallealla nammalu veetilalle thamasikkunepurathanamanushyarepole allallo,Non-anti-LGBT+ content
Amma vishamikkanda plsaa matta mone avande vittile valarppu public parisarangalil expose cheythatha,Non-anti-LGBT+ content
അതെ എനിക്കും അത്ഭുതവും സന്തോഷവും തോന്നി ഇനി അറിയണ്ടത് നെഗറ്റീവ് ഡിലീറ്റ് ആക്കിയോ എന്നതാണ്,Non-anti-LGBT+ content
പ്രേമമല്ലാതെ മറ്റെന്താണ് നിങ്ങൾക്കിതിൽ കാണാൻ കഴിയുന്നത് രണ്ടാണുങ്ങൾ പ്രണയിക്കുന്നതിനും എത്ര ഭംഗിയുണ്ട് ,Non-anti-LGBT+ content
ശെരിക് അര അവരെ ജീവിക്കാൻ അനുവദിക്കാത്തത് അവർ തന്നെ അല്ലെ അവർടെ വില കളയുന്നധ്,Transphobic
Lakshmy minnu thakalkum abhiprayam parayam njan nuna parayunntalla 2 sahodarimar thammil lesbian aanu Enikkariyavunna kuttikal aanu Thought process,Non-anti-LGBT+ content
ഈ ലോജിക് വെച്ചു ആണിന് പെണ്ണിനെ വിവാഹം ചെയ്യാനുള്ള അനുമതിയെ നിങ്ങൾ ആണിന് പെണ്ണിനെ റേപ് ചെയ്യാനുള്ള അനുമതിയായിട്ടല്ലേ കാണുന്നുണ്ടാകുക,Non-anti-LGBT+ content
നിങ്ങൾക്ക് വിശ്വാസം ഉണ്ടെങ്കിൽ  വിശ്വാസത്തിന് അനുസരിച്ച് ജീവിക്ക് അല്ലാതെ പള്ളിയിൽപോയി കല്യാണം കഴിക്കണം എന്ന് നിർബന്ധം പിടിക്കണതെന്തിനാണ്,Non-anti-LGBT+ content
Ningal ithine support cheyyunundo,Non-anti-LGBT+ content
shahaban കൊച്ചി മറുപടി പറയുമ്പോഴും ചിരിവരികയാ സുഹൃത്തേ,Non-anti-LGBT+ content
Daivam ningalody email vazhi ano paranje Sarvagnjani undakki vittathalle ivare Ningalkku swayam onnil urappikkan patunillallo  Kashtam thanne,Non-anti-LGBT+ content
ഇതൊക്കെ തെറ്റ് തന്നെ ഇങ്ങനെ പ്രതികരിക്കുന്നവരുടെ കമന്റിൽ വന്ന് സങ്കികൾ പറയുന്നത് കേട്ടോ സ്നേഹത്തിനു ലിംഗമെന്നോ വർഗമെന്നോ ഇല്ലാ എന്ന്,Non-anti-LGBT+ content
ഇനി റിപ്ലേ ക്ക് ബുദ്ധിമുട്ടേണ്ട,Non-anti-LGBT+ content
Straight ആ word തന്നെ ഒരു indirect meaning provide ചെയ്യുന്നില്ലേ heterosexuality ആണ് straight എന്നുള്ളത് അത് avoid ചെയ്യാമായിരുന്നു,Non-anti-LGBT+ content
Athu avarde choice ale bro,Non-anti-LGBT+ content
അഭിമാനിക്കുന്നു ഞാൻ ഒരു transgender ആയത് കൊണ്ട് ,Non-anti-LGBT+ content
ni podaa kaka kunda,Homophobic
Congtrs bothethil chila alavalathigal thettaitu comment cheithotondu noo mindavarodu parayan ollathu ningalde ple 10 girlnte kudeum 10 boysnte kudeum avar poyillajeevichal oru allathanu njangalso kuduthal dialog Venda,Non-anti-LGBT+ content
സ്ക്രിപ്റ്റ് കുറച്ച് കൂടെ നന്നാക്കാമായിരുന്നു സൗണ്ട് മിക്സിംഗ് വളരെ മോശം ഇങ്ങനൊരു പ്രമേയം അവതരിപ്പിച്ചതിന് തീർച്ചയായും അിനന്ദനം അർഹിക്കുന്നു,Non-anti-LGBT+ content
Irikkatte oru variety,Non-anti-LGBT+ content
Mhnaushad Naushad ഇസ് ലാമിന്റെ കർമ്മശാസ്ത്ര ഗ്രന്ഥങ്ങളിൽ വ്യക്തമായി പറയുന്നുണ്ട് അവർ ആണിനോടണ് കൂടുതൽ സാദർശ്യമെങ്കിൽ ആണിന്റെ നിയമങ്ങളും അവകാശങ്ങളും അവർ പെണ്ണിനോടാണ് സാദർശ്യമെങ്കിൽ പെണ്ണിന്റെ നിയമവും അവകാശങ്ങളും ഇത് വ്യക്തമായി ഇസ്ലാമിക കർമ്മശാത്ര ഗ്രന്ഥങ്ങളിൽ പണ്ഡിതൻമാർ പറഞ്ഞിട്ടുണ്ട്,Non-anti-LGBT+ content
Inganem vivaram illatha kore ennam,Non-anti-LGBT+ content
മൂത്തോന്മാരെ പടമൊക്കെ കൊള്ളാം,Non-anti-LGBT+ content
Abhirami Abhirami vivaham ennathu vikaarangalum vichaarangalum theerkan ullathaano atho manushya varghathinde nilanilpinuvendiyaano LGBT is an agenda for population control,Homophobic
Athine chilarke madiyane,Non-anti-LGBT+ content
aareyum kanikyanda othukkathodum adakkathodum nadakku,Non-anti-LGBT+ content
nihad bankalath ath chikilsikkan kazhiyilla suhurthe,Non-anti-LGBT+ content
Transgender ആയിട്ടുള്ളവരെ വളരെ അധികം ബഹുമാനിക്കുന്നു Transgender എന്ന് ആരെങ്കിലും നിങ്ങളെ തിരിഞ്ഞ് നോക്കുന്നു എങ്കിൽ അത് പലരുടെയും ഓവർ മേക്കപ്പ് മാത്രമാണ് ആ പിങ്ക് ക്രീം ഡ്രസ്സ്‌ ധരിച്ച വ്യക്തി ഓവർ മേക്കപ്പ് മേക്കപ്പ് ആണ്  കോമഡി ആക്ടർ കണ്ണൻ സാഗറിനെ കാണും പോലെ,Non-anti-LGBT+ content
LGBT Counselor ayathu kondu thanneyanu parayunjathu itharam oru case polum kazhinja 5 varshathil vannittilla,Non-anti-LGBT+ content
Liyas world viswasam nallathaanu but eth dyvaviswasam allareligious fenaticvere prethyakichonnm parayaanllakaranam paranjjitt karillaallathinm negative kanunna alkkar anallo ,Non-anti-LGBT+ content
Ene pole oru Indian rss nem ndf nem support cheyan Avila,Non-anti-LGBT+ content
അത് correct ആണുങ്ങൾ സൂക്ഷിച്ച മതി എന്നല്ലേ,Non-anti-LGBT+ content
Climax onnnum mamasilayilla mainly enik pulli parayunnathonnum manassilavunnilla,Non-anti-LGBT+ content
മനുഷ്യത്വമാണ് പ്രധാനം അതില്ലെങ്കിൽ മറ്റെന്ത് ഉണ്ടായിട്ടും ഒരു കാര്യവുമില്ല,Non-anti-LGBT+ content
സൗദിയല്ല രാജ്യം ശരിയതല്ല നിയമം കണ്ടം വഴി ഓടിക്കോ ,Non-anti-LGBT+ content
എന്റെ ജീവിതം പൊല്ലാന്ന് eth,Non-anti-LGBT+ content
ഇൗ anchor കര്യങ്ങൾ വളച്ചൊടിക്കുന്നു പോപ് പറഞ്ഞത് അവരെ protect ചെയ്യണമെന്നാണ്,Non-anti-LGBT+ content
റഷീദ്ക്കാന്റെ കുണ്ടന്മാർക്ക് happy married life,Homophobic
Eduthond poda kope,Non-anti-LGBT+ content
അത് അവരുടെ personal choice ആണ് അത് മറ്റുള്ളവരെ മോശമായി effect ചെയ്യുന്നില്ലലോ  Try to respect everyone without judgemental ,Non-anti-LGBT+ content
അവിടെ കൂടിയവരൊക്കെ കണക്കാണല്ലോ ലജ്ജ നഷ്ടപ്പെട്ടാൽ മനുഷ്യൻ മൃഗത്തെക്കാൾ അത പതിക്കും,Homophobic
Flora മൃഗങ്ങൾ പോലും ചെയ്യാത്ത വൃത്തി കേടാണ് മനുഷ്യൻ ചെയ്യുന്നത്,Homophobic
ഇവർ സെക്സ് വർക്കേഴ്സ് ആവുന്നത് ഇവരുടെ അടുത്ത് പുരുഷന്മാർ പോയിട്ടലെ ഇവർ അതിനു നിന്നിട്ടും അല്ലെ സെരിയാണെകിൽ ലൈക്‌ അടിക്കു,Non-anti-LGBT+ content
Just for fun എന്റെ ള്ളാ അണ്ണാ ഇപ്പ പഴതുപേലെ പോകുന്നില്ലiശുക്രം ഇല്ലാമാത്രമല്ല ശീക്രം പോകുന്നതുമില്ല ഹി ഹി ,Non-anti-LGBT+ content
ആരൊക്കെയുണ്ട്Like ,Non-anti-LGBT+ content
ഇവനെ ഒകെയ് അടിച്ചു കൊല്ലാൻ ആ നാട്ടിൽ ആണുങ്ങൾ ഇല്ലേ കൊല്ലുക,Homophobic
Aakum athan progressive move,Non-anti-LGBT+ content
ANISHKUMAR T ആണ്പിള്ളേര് pooril അടിക്കും നിന്നെ പോലെ ഇതുപോലുള്ള കുണ്ടന്മാര് വായിലും എടുക്കും  ആണും പെണ്ണും കെട്ട ജന്മങ്ങൾ,Homophobic
Njaan lesbian guy relation e kuttapeduthunnilla but ath cure cheyyan kazhiyumengil athഅല്ലേ nallath i mean better,Homophobic
Superb ithupole nalla videos ഇനിയും പ്രതീക്ഷിക്കുന്നു ,Non-anti-LGBT+ content
Trans homo sexuality ഒന്നും തെറ്റല്ല but Bisexual എന്നത് ഒരു തരം വൈകല്യം തന്നെ ആണെന്നാണ് എനിക്ക് തോന്നുന്നത് അവർ അവരുടെ സുഖത്തിനു വേണ്ടി ആരെയും ഭോഗിക്കാൻ തയ്യാറാവുന്നു അത് മോശം ആയിട്ടാണ് എനിക്ക് തോന്നുന്നത് nb ഇത് എന്റെ അഭിപ്രായം ആണ്,Non-anti-LGBT+ content
Thaan kudumbathil kettanda Eppolemkilum vivaram varumbol onnude chinthik Its always better to unlearn wrong things in your mind,Non-anti-LGBT+ content
Good keep going chechi ella supportum und koode,Non-anti-LGBT+ content
ഈ dransgenderസിൽ പലരും പൂർണമായും പുരുഷൻ മാർ തന്നെയാണ് പിന്നെന്തിനാണ് പെണ്ണാകുന്നത് എന്ന് മനസിലാകുന്നില്ല ,Transphobic
because he lives ഒന്നു പോടെ ഈ സിനിമയും കേരള സംസ്കാരവും തമ്മിൽ എന്താണ് ബന്ധം,Non-anti-LGBT+ content
പിടിച്ച് കല്ലെറിഞ്ഞു കൊല്ലലാണ് ഇസ്ലാം മതം ഇവർക്ക് വിധിച്ചിട്ടുള്ളത്,Transphobic
Hisham S veludavumbol avarod endh chodhikkum ah kutti,Non-anti-LGBT+ content
Onnum oruthanteyum midukkalla Aanayum Pennayum okke janikkunnathu daivakripa,Non-anti-LGBT+ content
vikrutha roopangaljanicha roopathinte banki kalanju kulikunnavar,Transphobic
Yasin Bin ashraf edutha idan kollam super avum,Non-anti-LGBT+ content
തന്നെ വേണം ആദ്യം ഇടാൻ പഠിക്കേണ്ട സമയത്ത് ക്ളാസിൽ കയറാതെ നടന്നതിന്ടെ കുഴപ്പമാണ്,Non-anti-LGBT+ content
Dee JayPJ adyam nee poyi abcd padichitt vaa RSS mone,Non-anti-LGBT+ content
Vyas Deep ഇന്ത്യയിൽ പശുവിന്റെ പേരിൽ നിരപരാധികളെ കൊല്ലുന്നത് കൊണ്ടാണോ പ്രളയം പോലുള്ള വിപത്ത്‌ വരുന്നത് ,Non-anti-LGBT+ content
ഞാൻ ഇവിടെ ഇങ്ങനെ ഉള്ളവർ പാടില്ല എന്നോ ഇവരെ ആക്ഷേപിക്കണം എന്നോ അല്ല പറഞ്ഞത് നമ്മുടെ കൂടെ ഉള്ളവർ ഇഷ്ടപ്പെടുന്നവർ നമ്മളിൽ നിന്ന് അകലം പാലിക്കുന്നുണ്ടെങ്കിൽ അതിന് നമ്മൾ കാരണം ആണോ എന്ന് ചിന്തിക്കാവുന്നതാണ്,Non-anti-LGBT+ content
Homosexual ആയിട്ടുള്ള എല്ലാവരും അങ്ങനെ അല്ല bro,Non-anti-LGBT+ content
Rohith Kaippada nee bayankara thallanallo mwone  Anyway ninte viswaasam ninne rekshikatte ,Non-anti-LGBT+ content
Valare pressakthi ulla video aanu Sex education enth important aanalle,Non-anti-LGBT+ content
pes Soccers മുതു മൈരേ നിനക്ക് ഈ അറിവ് എഴുതിയ ഏതു പുസ്തകത്തിൽ നിന്നാണ് കിട്ടിയത് അത് കത്തിച്ചുകളയേണ്ട സമയം എന്നേ കഴിഞ്ഞു പല ട്രാൻസ്ജെൻഡേഴ്സും അവരുടെ കുടുംബത്തിലെ പല മക്കളിൽ ഒരുവരാണ് നിൻറെ പുസ്തകത്തിലെ അതിലെ വിവരം വെച്ചാണെങ്കിൽ അവരുടെ എല്ലാ മക്കളും അങ്ങനെ ആയിത്തീരണ്ടെ ഒന്ന് പോടാ ഉവ്വേ,Non-anti-LGBT+ content
Enthoru pekolangal aaaan  9,Transphobic
MO SAF ഒരു ദിവസം ഉറങ്ങി എഴുന്നേൽക്കുമ്പോൾ മാറുന്നതല്ല ഒരാളുടെ sexual orientationഇതിനെക്കുറിച്ചു കൃത്യമായ വിദ്യാഭ്യാസം ലഭിക്കാത്തതുകൊണ്ടും മതം വിഴുങ്ങുന്നത് കൊണ്ടുമാണ് ഇതുപോലത്തെ മണ്ടൻ ചോദ്യങ്ങൾ ചോദിക്കുന്നത്,Non-anti-LGBT+ content
Onnum Parayanilla  Allahu Akbar Nee thanne Thuna  Inganathe Budhi onnum aarkum kodukkഅല്ലേ  Anyway Avarayi Avarude padayi Arum Areyum kuttapeduthanda,Homophobic
